"Points satisfing constraint x ∈ (2.0, 7.5) ∧ y ∈ (-6.5, -3.5)"
5.030377498666179,-3.827398398845415
5.43451863076936,-3.8006594838142633
5.652766091355883,-4.972871646889393
5.757781477030444,-5.072123662688183
5.851634829966766,-4.931200881576498
5.64509103406953,-4.394224338504721
5.614639909673646,-4.583899679616913
5.766356056230158,-4.804287154782098
5.124619932681528,-4.843588010059927
5.1164097358602945,-4.774443042671512
5.36388842222013,-5.07925729493704
5.309919525151913,-5.0690098349562485
5.321940708189036,-4.299663429504543
5.052997372448208,-4.979011476807929
5.062437436746032,-4.9279249868966675
5.666442085668891,-4.848856377008015
5.609733700110713,-4.96968530056354
5.190650846040639,-4.402483052661337
5.235854549298593,-4.239900004212718
5.095224816115186,-4.3308983605564615
5.418330591081245,-4.419906496592724
6.065239492384702,-4.517531682910011
5.163820556907579,-4.15525155230849
5.399867632941273,-4.684179992839214
5.526362730995197,-4.483520316953727
5.044128892500002,-4.473173571708269
5.051431713625148,-5.058324925920132
5.364031152318246,-4.144386117034802
5.575847143363583,-4.696388820201916
6.147655084029319,-4.264871900362593
5.447897245119113,-4.776834064732077
5.261013055158875,-4.690830702269535
5.2912658011858404,-5.029426151069539
5.287971695398115,-4.4998806912469
4.743229312781745,-4.899764098784359
4.530340106589479,-4.721581357708799
4.948863669916668,-4.893264220068606
4.393082865228933,-4.590070530438286
5.015680549880826,-4.7561451336772365
4.726426988419595,-4.032831191234258
4.568327469051231,-4.540698523451433
4.464730999185671,-4.27195492214698
4.8159677114406225,-4.730644626471939
4.580402585451846,-5.074020992062459
4.596345355100917,-4.382026804586305
4.638725850543009,-4.941843641367134
4.789648788963261,-4.504678284303446
4.851605430680915,-4.920472200054222
4.79773932636498,-4.722122417614279
3.8134305653585314,-4.790533970829162
4.9885513272813835,-4.2373896540914995
3.9776553536853,-4.922755159080399
4.872009771096592,-5.044082944196875
4.727810671330339,-4.51401469741088
4.451491520360664,-5.0430565533511365
4.662046904722957,-4.1976330310258305
3.9890811239980684,-4.696400934746692
4.328657064877591,-5.702896882123072
4.434671030571828,-5.128907735128265
4.6104568092987686,-5.629287453230212
5.023915297065294,-5.4108758299109825
4.4128245328209506,-5.941083451535434
4.480036707878509,-5.856485154409479
4.6805653780702565,-5.515482480203639
4.670813461942033,-5.577984817416429
4.530417824707629,-5.158768649344757
4.994504000576479,-5.438460335663329
4.398343012507494,-5.811318108537996
4.285948919068543,-5.298110958037122
3.256766835877052,-5.1338147219857415
4.216217407551098,-5.1723660049722175
4.6906828214943195,-6.257452621329378
5.3845921761374695,-5.381743914720254
5.3943032167468665,-5.515070931917879
5.582053562510263,-5.2418951067258055
6.12104648210981,-5.8190795220895
5.230948248677602,-5.443890559661237
5.100158748086402,-5.185130414900673
5.180039551259971,-5.5110447013034936
5.39778066979238,-6.456227594631061
5.164466823287017,-5.96185023608928
5.566401501216572,-5.3897121991447055
5.333339391977524,-5.205154810949776
5.437148230845675,-5.14567827712876
5.319719060619294,-5.449141074402277
5.502968804707098,-5.138145539903929
5.092745625946591,-5.268127036050309
5.106292012567398,-5.313144969521966
6.190537728295909,-5.168201482843955
5.054503713834867,-5.269814915617036
5.705058317613945,-5.524316652490767
5.6414793369584775,-6.316432054055213
5.056909764104452,-5.999821319166092
5.518776245850552,-5.363060007832815
5.036765081541128,-5.3228638245111055
5.494943399899114,-5.188985342516015
5.0607149987326805,-5.292060391771896
5.103513359014027,-5.2937522341989345
5.183622860173793,-5.619539821967318
5.941361592445584,-5.253306203263532
